section,section_id,section_sis_id,submitted,attempt,"4389967: Question 01
Which ChatBot(s) do you tend to use consistently and generally find helpful or useful for STA130?",1.0,"4489824: Question 01 (follow up)
If you answered ""Other"" above, which do you use (and perhaps why, if you'd like to share)?",1.0,"4421351: Question 02 (Week 02)
Which of these topics will your feedback address? And are your responses based on using ChatGPT or the STA130 custom NBLMChatBot?

""My feedback will be about my experience using a ChatBot for the purposes of...""

We're just looking for you to highlight particular aspects of your experience that stood out to you. The options here might not be perfect, but we're hoping they provide enough expressivity for you to give us feedback where it makes sense to you.
✌️🤞",1.0,"4389974: Question 03 (Accuracy)
Did the ChatBot provide helpful guidance and working code?",1.0,"4389979: Question 04 (Troubleshooting)
Is the ChatBot able to fix programming problemsin two or fewer prompts based on code error messages?",1.0,"4389982: Question 05 (Focus)
Was the scope of the responses of the ChatBot appropriately constrained and sufficientlytargetedon the desired information?",1.0,"4421439: Further comments or clarifications?
Feel free togive us any other details, clarifications, or additional feedback that you feel might be relevant or worth sharing!Any comments provided here will be reviewed and helpful for our ongoing evaluations of ChatBots in the STA130 context.
",1.0,n correct,n incorrect,score
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:09:55 UTC,1,"ChatGPT (free tier),ChatGPT (paid subscription)",0.0,no,0.0,Feedback is about my experience using ChatGPT,0.0,More often than not,0.0,Sometimes,0.0,More often than not,0.0,no,0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:09:38 UTC,1,ChatGPT (free tier),1.0,.,0.0,Feedback is about my experience using ChatGPT,0.0,Yes,0.0,Yes,0.0,More often than not,0.0,.,0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:09:32 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,More often than not,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:09:21 UTC,1,"ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"",0.0,Feedback is about my experience using ChatGPT,0.0,Yes,0.0,Sometimes,0.0,Yes,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:08:55 UTC,1,ChatGPT (free tier),1.0,不,0.0,"Feedback is about my experience using ChatGPT,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,More often than not,0.0,Sometimes,0.0,NO,0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:08:50 UTC,1,ChatGPT (free tier),1.0,"",0.0,"using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week)",0.0,More often than not,0.0,More often than not,0.0,"More often than not,Yes",0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:08:44 UTC,1,ChatGPT (free tier),1.0,"",0.0,Feedback is about my experience using ChatGPT,0.0,Sometimes,0.0,Sometimes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:08:39 UTC,1,ChatGPT (free tier),1.0,N/A,0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,Yes,0.0,More often than not,0.0,N/A,0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:08:29 UTC,1,ChatGPT (paid subscription),0.0,none,0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,More often than not,0.0,More often than not,0.0,none,0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:08:23 UTC,1,ChatGPT (free tier),1.0,no,0.0,"Feedback is about my experience using the STA130 custom NBLM ChatBot,understanding\, explaining\, and improving Monte Hall code,using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,More often than not,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:08:15 UTC,1,ChatGPT (paid subscription),0.0,None,0.0,"understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,Yes,0.0,None,0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:08:14 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:08:13 UTC,1,ChatGPT (free tier),1.0,"",0.0,Feedback is about my experience using ChatGPT,0.0,Sometimes,0.0,Sometimes,0.0,"Sometimes,More often than not",0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:07:57 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,troubleshooting python errors (from last week probably relevant to every week\, tbh...)",0.0,More often than not,0.0,More often than not,0.0,More often than not,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:07:16 UTC,1,"ChatGPT (free tier),ChatGPT (paid subscription)",0.0,"It responds me really fast, it brings me a lot of convenience.",0.0,Feedback is about my experience using ChatGPT,0.0,More often than not,0.0,Yes,0.0,Yes,0.0,It’s really fun to chat with ChatGPT,0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:07:16 UTC,1,"ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"",0.0,"Feedback is about my experience using the STA130 custom NBLM ChatBot,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Sometimes,0.0,Sometimes,0.0,Sometimes,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:07:15 UTC,1,ChatGPT (free tier),1.0,"",0.0,Feedback is about my experience using ChatGPT,0.0,Yes,0.0,More often than not,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:07:11 UTC,1,"ChatGPT (free tier),STA130 Custom NotebookLM",0.0,N/A,0.0,"troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Sometimes,0.0,More often than not,0.0,N/A,0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:07:03 UTC,1,ChatGPT (free tier),1.0,"",0.0,"using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:07:01 UTC,1,ChatGPT (free tier),1.0,"",0.0,"using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week)",0.0,More often than not,0.0,More often than not,0.0,More often than not,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:06:58 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,More often than not,0.0,More often than not,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:06:53 UTC,1,ChatGPT (free tier),1.0,"",0.0,"",0.0,Yes,0.0,Yes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:06:37 UTC,1,ChatGPT (free tier),1.0,"",0.0,Feedback is about my experience using ChatGPT,0.0,Sometimes,0.0,Sometimes,0.0,More often than not,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:06:35 UTC,1,"ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"",0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,Yes,0.0,Yes,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:06:29 UTC,1,ChatGPT (paid subscription),0.0,N/A,0.0,Feedback is about my experience using ChatGPT,0.0,Yes,0.0,Sometimes,0.0,More often than not,0.0,N/A,0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:06:21 UTC,1,ChatGPT (paid subscription),0.0,"",0.0,"Feedback is about my experience using ChatGPT,troubleshooting python errors (from last week probably relevant to every week\, tbh...)",0.0,Yes,0.0,More often than not,0.0,More often than not,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:06:15 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:06:06 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using the STA130 custom NBLM ChatBot,Feedback is about my experience using ChatGPT",0.0,Yes,0.0,Sometimes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:05:50 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,More often than not,0.0,"More often than not,Yes",0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:05:48 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,understanding and explaining Markovian ChatBot code,using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,More often than not,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:05:47 UTC,1,ChatGPT (free tier),1.0,"",0.0,"troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:05:18 UTC,1,ChatGPT (free tier),1.0,"",0.0,"troubleshooting python errors (from last week probably relevant to every week\, tbh...),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,Yes,0.0,-,0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:05:16 UTC,1,ChatGPT (free tier),1.0,i only use chatgpt,0.0,"Feedback is about my experience using the STA130 custom NBLM ChatBot,Feedback is about my experience using ChatGPT",0.0,Sometimes,0.0,Yes,0.0,More often than not,0.0,chatbots are an interesting way to learn,0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:05:12 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,More often than not,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:05:10 UTC,1,"ChatGPT (paid subscription),STA130 Custom NotebookLM",0.0,"",0.0,"Feedback is about my experience using the STA130 custom NBLM ChatBot,Feedback is about my experience using ChatGPT",0.0,Yes,0.0,More often than not,0.0,More often than not,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:05:07 UTC,1,ChatGPT (free tier),1.0,"",0.0,"understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,More often than not,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:04:59 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code",0.0,Yes,0.0,More often than not,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:04:35 UTC,1,ChatGPT (free tier),1.0,"",0.0,"using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week)",0.0,Yes,0.0,Sometimes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 13:31:55 UTC,1,ChatGPT (free tier),1.0,N/A,0.0,"Feedback is about my experience using the STA130 custom NBLM ChatBot,Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Sometimes,0.0,More often than not,0.0,Sometimes,0.0,N/A,0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 13:26:33 UTC,1,"ChatGPT (free tier),Microsoft Copilot",0.0,I did not answer other. ,0.0,"understanding\, explaining\, and improving Monte Hall code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,More often than not,0.0,More often than not,0.0,"It actually does a very good job helping, if you’re specific and you let it know what you need. ",0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 12:43:26 UTC,1,ChatGPT (free tier),1.0,"",0.0,Feedback is about my experience using the STA130 custom NBLM ChatBot,1.0,No,1.0,No,1.0,No,1.0,"",0.0,7,0,5.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 12:26:00 UTC,1,ChatGPT (free tier),1.0,N/A,0.0,"Feedback is about my experience using ChatGPT,using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Sometimes,0.0,Yes,0.0,Yes,0.0,N/A,0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 06:15:00 UTC,1,"ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"",0.0,"Feedback is about my experience using the STA130 custom NBLM ChatBot,Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,Sometimes,0.0,Sometimes,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 05:46:14 UTC,1,ChatGPT (paid subscription),0.0,"",0.0,"using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,More often than not,0.0,Sometimes,0.0,"Everything is good. My homework is a lot, maybe next time i can give a good feedback for you, I don’t want to write anything more, so sorry.",0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 05:36:30 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,More often than not,0.0,More often than not,0.0,Temporary no other details,0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 04:19:08 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code",0.0,Yes,0.0,Yes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 04:16:03 UTC,1,ChatGPT (free tier),1.0,"",0.0,"using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Sometimes,0.0,Sometimes,0.0,Sometimes,0.0,"",0.0,3,4,1.0
