section,section_id,section_sis_id,submitted,attempt,"4644490: Question 01 (follow up)
If you answered ""Other"" above, which (and perhaps why, if you'd like to share)?",1.0,"4390110: Question 01
Which ChatBot(s) are you recently finding helpful or generally useful for STA130?",1.0,"4390111: Midway Question 02
What are ChatBots helpful for?",1.0,"4628513: Midway Question 05
Which of the following best characterizes your experience with the STA130 Custom NotebookLM ChatBot (STA130NBLMbot)?",1.0,"4390112: Midway Question 03
Which of the following do you think should continue to be a part of (or be added to) STA130?",1.0,"4390113: Midway Question 04
Would you be interested in seeing your preferred ChatBots in other STA courses beyond STA130?",1.0,"4628572: Midway Question 06
Now that you've seen half of the course, completed the midterm exam, and gotten a sense for what Prof. Scott is trying to do with everything in the course... which of the following would you say apply to you?",1.0,"4628721: Midway question 07
Are you worried about the fact that future STA courses are using R instead of Python?",1.0,"4390115: Further comments or clarifications?
Feel free togive us any other details, clarifications, or additional feedback that you feel might be relevant or worth sharing!Any comments provided here will be reviewed and helpful for our ongoing evaluations of ChatBots in the STA130 context (and perhaps beyond).",1.0,n correct,n incorrect,score
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:10:27 UTC,1,"","","ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam),Doing well in the course,Helping with writing",0.0,"The STA130NBLMbotwas not good for coding,The STA130NBLMbotwas good for many course related questions,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,I plan to use the STA130NBLMbotmore in the second half of the course",0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM,A better Custom ChatBot",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"I'm building proficiency in using ChatBots to support learning and understanding, and I appreciate the opportunity to do so",0.0,Moderately,0.0,Statistics is growing on me. ,0.0,1,7,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-24 17:48:13 UTC,1,"","","ChatGPT (paid subscription),STA130 Custom NotebookLM",0.0,"Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well in the course,Helping with writing,Reading and writing communication practice",0.0,"The STA130NBLMbotwas good for many course related questions,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,I plan to use the STA130NBLMbotmore in the second half of the course,My other chatbot was fine or better for course related things and I prefer to use that instead of the STA130NBLMbot",0.0,"""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT,STA130 Custom NotebookLM",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"I believe that in the future I could learn to use R to do the things we do in class, based on using ChatBot help and support",0.0,Minimally,1.0,No,0.0,2,6,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-29 15:54:16 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam),Doing well in the course,Helping with writing,Reading and writing communication practice",0.0,I have not used the STA130NBLMbot,1.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM",0.0,Yes,0.0,"I'm happy to be learning and building the python-oriented skills we're focussed on,I'm building proficiency in using ChatBots to support efficiency and productivity\, and I appreciate the opportunity to do so,I'm building proficiency in using ChatBots to support learning and understanding\, and I appreciate the opportunity to do so,I have a higher opinion of ChatBots than I previously did because of STA130",0.0,Minimally,1.0,"I love STA130. I thought of taking this course by chance, and now that I'm taking it I actually think of either majoring in statistics or specializing in data science after taking this course.

I especially support the fact that STA130 (and hopefully all the other STA courses) encourage the usage of LLMs despite the fact that other courses outright mark them as Academical Offense, desperately trying to postpone the inevitable - the undoubtable efficiency of ChatBots.

Also, I wanted to mention the positive effect of Professor Schwartz's teaching style, namely that students get to know him not only as a professor but also as a person - he's very friendly, encouraging, and listens to phonk - and it makes me want to succeed in the course even more.

One thing that I don't really understand about the course is the grading scheme, and in particular the fact that you can't get a 100% just by doing all the things that are directly related to class such as homework, attendance, and tests. There are also graded mentorship programs and graded course surveys, and it all looks kinda crazy to me, but hey, this class already takes a very non-traditional approach by allowing ChatBots so it makes sense that STA130 is different from other classes in other aspects such as the grading scheme as well.",0.0,4,4,3.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-29 20:36:12 UTC,1,"","",ChatGPT (paid subscription),0.0,Coding,1.0,I have not used the STA130NBLMbot,1.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"I believe that in the future I could learn to use R to do the things we do in class\, based on using ChatBot help and support",0.0,Minimally,1.0,可以说中文吗,0.0,5,3,4.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:07:25 UTC,1,"","","ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"Understanding code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam)",0.0,"The STA130NBLMbotwas good for many course related questions,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,I plan to use the ""podcast"" feature of the STA130NBLMbot as a way to review material in the second half of the course",0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT,STA130 Custom NotebookLM",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I have a higher opinion of ChatBots than I previously did because of STA130,0.0,Moderately,0.0,"I just am worried about the future learning curve from being used to using Python for Stats to R, but I can conclude that if R and Python were really all that different, you would teach us R. ",0.0,1,7,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-28 20:13:49 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Preparing for exams (such our midterm exam),Helping with writing,Reading and writing communication practice",0.0,I have not used the STA130NBLMbot,1.0,"""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT",0.0,No,1.0,I'd prefer to have taken an easier R-based version of the course,1.0,Minimally,1.0,We need to learn to code.,0.0,6,2,5.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:07:35 UTC,1,"","",ChatGPT (free tier),1.0,Learning to code,0.0,I have not used the STA130NBLMbot,1.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,Yes,0.0,I have a higher opinion of ChatBots than I previously did because of STA130,0.0,Moderately,0.0,"",0.0,4,4,3.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-25 14:32:57 UTC,1,"","",STA130 Custom NotebookLM,0.0,"Coding,Understanding code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well in the course",0.0,"The STA130NBLMbotwas good for many course related questions,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,I plan to use the ""podcast"" feature of the STA130NBLMbot as a way to review material in the second half of the course",0.0,STA130 Custom NotebookLM,0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I have a higher opinion of ChatBots than I previously did because of STA130,0.0,Moderately,0.0,"",0.0,1,7,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-30 23:49:28 UTC,1,"","","ChatGPT (paid subscription),STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Helping with writing,Reading and writing communication practice",0.0,"The STA130NBLMbotwas not good for coding,The STA130NBLMbotwas good for many course related questions,I plan to use the STA130NBLMbotmore in the second half of the course",0.0,A better Custom ChatBot,0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"I'm building proficiency in using ChatBots to support learning and understanding\, and I appreciate the opportunity to do so,I am to some degree apprehensive about taking future statistics courses which depend on knowing R\, even with potential ChatBot help and support",0.0,Minimally,1.0,"",0.0,2,6,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-28 11:32:58 UTC,1,"","",ChatGPT (free tier),1.0,"Understanding code,Learning to code",0.0,The STA130NBLMbotwas good for many course related questions,0.0,"""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Moderately,0.0,NONE,0.0,2,6,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:07:52 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam)",0.0,I have not used the STA130NBLMbot,1.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I have a higher opinion of ChatBots than I previously did because of STA130,0.0,Moderately,0.0,"No

 ",0.0,4,4,3.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-21 14:06:41 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Doing well in the course",0.0,I have not used the STA130NBLMbot,1.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM",0.0,Yes,0.0,"I'm building proficiency in using ChatBots to support learning and understanding, and I appreciate the opportunity to do so",0.0,Tremendously,0.0,"",0.0,3,5,2.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-31 03:55:14 UTC,1,"","",ChatGPT (paid subscription),0.0,Learning to code,0.0,The STA130NBLMbotwas good for many course related questions,0.0,"""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"I'm building proficiency in using ChatBots to support efficiency and productivity\, and I appreciate the opportunity to do so",0.0,Moderately,0.0,nothing,0.0,1,7,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:09:42 UTC,1,"","",ChatGPT (paid subscription),0.0,"Coding,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam),Doing well in the course,Helping with writing,Reading and writing communication practice",0.0,"The STA130NBLMbot was a valuable tool for preparing for the midterm exam,My other chatbot was fine or better for course related things and I prefer to use that instead of the STA130NBLMbot",0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT,STA130 Custom NotebookLM",0.0,Yes,0.0,"I'm building proficiency in using ChatBots to support learning and understanding, and I appreciate the opportunity to do so",0.0,Moderately,0.0,"",0.0,1,7,0.0
